image_path,predicted_score
data/processed/wikimedia_commons/images/PT/ns6/131/File:Lisboa 2012 B245 (7756104614).jpeg,1.9807777
data/processed/wikimedia_commons/images/FR/ns6/28851/File:PEI - pôle entrepreneuriat et innovation de l'Ecole polytechnique (30791165821).jpeg,1.946749
"data/processed/wikimedia_commons/images/UK/ns6/1477/File:Watson's Garage, 13 August 2015.jpeg",1.9570243
data/processed/wikimedia_commons/images/DE/ns6/1298/File:Landappbw 455816 1824 Polylit Stuttgart.jpeg,1.9282053
data/processed/wikimedia_commons/images/FR/ns6/23805/File:Façades de la médiathèque La Boussole (2).jpeg,1.9776945
"data/processed/wikimedia_commons/images/CZ/ns6/1767/File:Etiopská 3, KFC.jpeg",1.9669155
data/processed/wikimedia_commons/images/UK/ns6/219/File:Salisbury - Argos ^ Next - geograph.org.uk - 2909005.jpeg,1.9035254
data/processed/wikimedia_commons/images/UK/ns6/1513/File:Freight train - geograph.org.uk - 339481.jpeg,1.9190658
data/processed/wikimedia_commons/images/DE/ns6/1173/File:TramStrasbourg lineE ParlementEuropéen versBoecklin.jpeg,1.9821296
data/processed/wikimedia_commons/images/DE/ns6/1577/File:Karlsruhe tram 2017 2.jpeg,1.8368379
data/processed/wikimedia_commons/images/UK/ns6/1579/File:Castle Road toward the A164 - geograph.org.uk - 3988455.jpeg,1.9508731
data/processed/wikimedia_commons/images/FR/ns6/29644/File:Station Porte Ivry Métro Paris Ligne 7 - Paris XIII (FR75) - 2022-07-04 - 14.jpeg,1.9075555
data/processed/wikimedia_commons/images/DE/ns6/7065/File:Berlin - S-Bahnhof Olympia-Stadion (20650529503).jpeg,1.903573
"data/processed/wikimedia_commons/images/DE/ns6/3100/File:Bushaltestelle Lahmeyerstraße, 1, Fechenheim, Frankfurt am Main.jpeg",1.9641626
data/processed/wikimedia_commons/images/FR/ns6/30968/File:Villejuif 2022 - rue Guy Môquet 19.jpeg,1.9724064
data/processed/wikimedia_commons/images/IE/ns6/348/File:Ganly's of Athlone - geograph.org.uk - 964925.jpeg,1.9113257
data/processed/wikimedia_commons/images/IT/ns6/754/File:Graffiti on rolling stock in Rome 136.jpeg,1.6635997
data/processed/wikimedia_commons/images/FR/ns6/13226/File:Plaque Rue Sorbiers - Vonnas (FR01) - 2020-07-01 - 1.jpeg,1.9310136
data/processed/wikimedia_commons/images/FR/ns6/39504/File:Rame Tramway Rue Geôle - Caen (FR14) - 2021-11-11 - 2.jpeg,1.999441
data/processed/wikimedia_commons/images/PL/ns6/2615/File:Plac pomiedzy dworcami.jpeg,1.8926109
data/processed/wikimedia_commons/images/NL/ns6/722/File:Street Art Leiden.jpeg,1.9474688
"data/processed/wikimedia_commons/images/DE/ns6/5230/File:Stresemannstraße, 1, Eschwege, Werra-Meißner-Kreis.jpeg",1.9855251
"data/processed/wikimedia_commons/images/DE/ns6/5319/File:2022-05-14 Reichensteinstraße, Döbeln 03.jpeg",1.9027781
data/processed/wikimedia_commons/images/NL/ns6/2666/File:Showstraat Truckstarfestival 2013 (9406217227) (2).jpeg,1.8801601
data/processed/wikimedia_commons/images/CH/ns6/173/File:Bahnhofplatz Brig im Wallis (Schweiz).jpeg,1.9105924
data/processed/wikimedia_commons/images/NL/ns6/366/File:Freight train - Delft - 2010 - panoramio.jpeg,1.9176741
data/processed/wikimedia_commons/images/ES/ns6/1481/File:Instal·lacions Esportives Gaetà Huguet 04.jpeg,1.9331173
data/processed/wikimedia_commons/images/UK/ns6/423/File:6521 YX17NEO (50050500993).jpeg,1.9405122
"data/processed/wikimedia_commons/images/FR/ns6/7137/File:Extension tram A - Merignac Soleil, mai 2023 (3).jpeg",1.9311179
data/processed/wikimedia_commons/images/RO/ns6/365/File:Vršac (14349108562).jpeg,1.906347
data/processed/wikimedia_commons/images/IT/ns6/2550/File:Ferrari - panoramio (1).jpeg,1.9740394
data/processed/wikimedia_commons/images/DE/ns6/1187/File:Blick Richtung Flugfeld Böblingen- Sindelfingen - panoramio.jpeg,1.9724782
data/processed/wikimedia_commons/images/DE/ns6/5810/File:BMW M2 (53393227111).jpeg,1.976018
data/processed/wikimedia_commons/images/PL/ns6/1786/File:20230729 105222 July 2023 in Białystok.jpeg,1.9856565
data/processed/wikimedia_commons/images/CZ/ns6/1816/File:Hala garáží Klíčov (cropped).jpeg,1.82141
"data/processed/wikimedia_commons/images/CZ/ns6/2272/File:Hradec Králové, Resslova, parkovací dům.jpeg",1.9992379
data/processed/wikimedia_commons/images/BE/ns6/759/File:Woerden-Maubeuge - panoramio (10).jpeg,1.8735464
data/processed/wikimedia_commons/images/DE/ns6/2056/File:Bahnhofstraße 87 BB-Gebäude TH Nürnberg 02.jpeg,1.9110034
data/processed/wikimedia_commons/images/TR/ns6/190/File:Side general picture in hotels area Kumköy in 2013 3570.jpeg,1.9828324
"data/processed/wikimedia_commons/images/PL/ns6/1291/File:Business Garden, Warsaw, 1.jpeg",1.9995489
"data/processed/wikimedia_commons/images/HU/ns6/100/File:Kossuth Platz 4, O Gebäude, 2021 Orosháza.jpeg",1.9257841
data/processed/wikimedia_commons/images/FR/ns6/34610/File:Chicken Benettes 2.jpeg,1.9968263
data/processed/wikimedia_commons/images/UK/ns6/1917/File:Ex-military building at Machrihanish Airbase (geograph 4057557).jpeg,1.9810326
data/processed/wikimedia_commons/images/DE/ns6/6912/File:Berlin - S-Bahnhof Adlershof (7713438162).jpeg,1.999721
"data/processed/wikimedia_commons/images/PL/ns6/1233/File:Solaris Urbino 18 III, -8345, MZA Warszawa (16845966585).jpeg",1.9350085
data/processed/wikimedia_commons/images/SK/ns6/213/File:75 Oslavy SNP v Banskej Bystrici Vojenská prehliadka B3.jpeg,1.9480852
data/processed/wikimedia_commons/images/DE/ns6/5071/File:Rose von Sebnitz 2.0 - Zug der Verkehrsbetriebe VVO - Oberelbe - am Nationalpark Bahnhof in Sebnitz - Panoramaaufnahme - Mai 2021 - Bild 001.jpeg,1.8398311
data/processed/wikimedia_commons/images/NL/ns6/1507/File:Antwerpen Schijnpoortweg zonder nummer ingang - 143228 - onroerenderfgoed.jpeg,1.8016493
data/processed/wikimedia_commons/images/FR/ns6/20361/File:Gare SNCF de Thann 29 sept 2013 18.jpeg,1.9323227
"data/processed/wikimedia_commons/images/DE/ns6/5820/File:Essen-Frohnhausen, Dahnstraße.jpeg",1.9820162
data/processed/wikimedia_commons/images/DE/ns6/7011/File:Charlottenburg Gutenbergstraße Leasing-Rückgabe Mercedes.jpeg,1.9928874
data/processed/wikimedia_commons/images/UK/ns6/718/File:Flood Defenses at Abergwili - geograph.org.uk - 1715100.jpeg,1.8375617
"data/processed/wikimedia_commons/images/CZ/ns6/1842/File:Praha, Vršovice, utkání HC Slavia Praha - HC Energie Karlovy Vary (2).jpeg",1.8565065
data/processed/wikimedia_commons/images/EE/ns6/239/File:TLT tram line 3 at Vineeri 01.jpeg,1.9211249
data/processed/wikimedia_commons/images/AT/ns6/943/File:Bypass Voest Brücke Linz BHO-7935.jpeg,1.9985263
"data/processed/wikimedia_commons/images/PL/ns6/2229/File:Rybnik, ulica Chrobrego, Szkoła Podstawowa nr 1.jpeg",1.9969513
"data/processed/wikimedia_commons/images/DE/ns6/4209/File:Vaalserquartier, Aachen, Germany - panoramio.jpeg",1.9588954
"data/processed/wikimedia_commons/images/PL/ns6/2207/File:Bielsko-Biała, budowa nowej siedziby Archiwum Państwowego 09.jpeg",1.7420797
data/processed/wikimedia_commons/images/PT/ns6/378/File:Vasco da Gama 20090512.jpeg,1.9083744
data/processed/wikimedia_commons/images/DK/ns6/240/File:First night of Movia bus line 5C 02.jpeg,1.9743438
data/processed/wikimedia_commons/images/CZ/ns6/2164/File:Vinařice (025).jpeg,1.9045162
"data/processed/wikimedia_commons/images/LU/ns6/44/File:Luxembourg, Ingeldorf PN110b (102).jpeg",1.9557422
"data/processed/wikimedia_commons/images/SE/ns6/924/File:Det Vita Huset, 2017b.jpeg",1.8900177
data/processed/wikimedia_commons/images/DK/ns6/162/File:Tarup Center Station on the opening day 01.jpeg,1.9586617
"data/processed/wikimedia_commons/images/SE/ns6/1130/File:Ängsgärdet, Västerås-2017(05)-IMG 0139.jpeg",1.9321399
data/processed/wikimedia_commons/images/CZ/ns6/1770/File:Stavební buňky firmy Subterra u staveniště stanice metra Veleslavín.jpeg,1.886825
data/processed/wikimedia_commons/images/IE/ns6/43/File:Sign Gantry on the N40 near Mahon - geograph.org.uk - 5832655.jpeg,1.892865
data/processed/wikimedia_commons/images/FR/ns6/36330/File:Chantier Station Métro St Denis Pleyel St Denis Seine St Denis 7.jpeg,1.9097805
