image_path,predicted_score
"data/processed/wikimedia_commons/images/DE/ns6/4222/File:Vettweiß-Disternich Denkmal-Nr. Dis-03, Kölnstraße 5 (1761).jpeg",3.5512974
data/processed/wikimedia_commons/images/AL/ns6/30/File:Bulla striata 6251420.jpeg,3.9249406
data/processed/wikimedia_commons/images/UK/ns6/695/File:GOC Cheshunt & Lee Valley 102 View (17627693215).jpeg,3.6580784
data/processed/wikimedia_commons/images/IT/ns6/2196/File:Alta Badia Calfosch Snow grooming machine Pistenbully.jpeg,3.225641
data/processed/wikimedia_commons/images/FR/ns6/25708/File:Gélacourt (M-et-M) église (02).jpeg,3.617575
data/processed/wikimedia_commons/images/ES/ns6/981/File:Almagro - Iglesia de San Agustín 002.jpeg,3.5108225
"data/processed/wikimedia_commons/images/IE/ns6/352/File:Royal Canal at White Island, Co. Westmeath - geograph.org.uk - 1284836.jpeg",3.8664577
data/processed/wikimedia_commons/images/FR/ns6/40802/File:Hermin le parc éolien (4).jpeg,3.6583157
data/processed/wikimedia_commons/images/EL/ns6/176/File:Порт Теолог - panoramio.jpeg,3.513041
data/processed/wikimedia_commons/images/AT/ns6/768/File:2012.12.31 - Seitenstetten - Friedhofskapelle hl. Veit und Friedhof - 02.jpeg,3.4487822
data/processed/wikimedia_commons/images/ES/ns6/3287/File:VallBianya llindesRectoria staMargarida IPA-10966 5181 resize.jpeg,3.9514809
data/processed/wikimedia_commons/images/AT/ns6/17/File:Gangl-Stöckl3.jpeg,3.7711892
data/processed/wikimedia_commons/images/AT/ns6/89/File:Afritz - Evangelische Kirche.jpeg,3.9727595
data/processed/wikimedia_commons/images/IT/ns6/484/File:Scavi archeologici di Pompei (Pompeii) 1000 35.jpeg,3.8628438
data/processed/wikimedia_commons/images/FR/ns6/27607/File:Marlenheim pierre tombale cimetiere14.jpeg,3.6360672
data/processed/wikimedia_commons/images/HU/ns6/474/File:Будинок казино.jpeg,3.433931
data/processed/wikimedia_commons/images/UK/ns6/1680/File:Tieveshilly Hill from the Temple Cooey road - geograph.org.uk - 5477695.jpeg,3.788936
"data/processed/wikimedia_commons/images/ES/ns6/3048/File:004 Plaça Major de Púbol, portal nord.jpeg",3.7588363
"data/processed/wikimedia_commons/images/NO/ns6/601/File:Bedstraw (Galium sp.) - Kvinnherad, Norway 2021-07-27.jpeg",3.6993384
data/processed/wikimedia_commons/images/NL/ns6/993/File:Nieuwmarkt 15 detail.jpeg,3.6777833
data/processed/wikimedia_commons/images/UK/ns6/1152/File:This is no road - geograph.org.uk - 859761.jpeg,3.9732957
data/processed/wikimedia_commons/images/FR/ns6/33404/File:Plaque allée Jeanne Villepreux Power Paris 1.jpeg,3.219326
data/processed/wikimedia_commons/images/DE/ns6/7747/File:Blue Sky (5071673091).jpeg,3.9407744
"data/processed/wikimedia_commons/images/IE/ns6/339/File:St.Anne`s Park-Rose Garden,Dublin,Ireland - panoramio (14).jpeg",3.331488
data/processed/wikimedia_commons/images/FR/ns6/30774/File:Père-Lachaise - Division 92 - Vuidet 06.jpeg,3.7012699
data/processed/wikimedia_commons/images/HR/ns6/24/File:Korcula - panoramio - lienyuan lee (7).jpeg,3.7695718
data/processed/wikimedia_commons/images/NO/ns6/52/File:Schenda 27.08.12 (50).jpeg,3.4557118
data/processed/wikimedia_commons/images/FR/ns6/7784/File:Tence en Paix (50122887128).jpeg,3.8223839
data/processed/wikimedia_commons/images/UK/ns6/1248/File:Farmland west of Llangian - geograph.org.uk - 640321.jpeg,3.7802362
data/processed/wikimedia_commons/images/NL/ns6/1429/File:Boakepad - panoramio.jpeg,3.698298
data/processed/wikimedia_commons/images/FR/ns6/15836/File:BorNE.NEUC.sl-03.jpeg,3.7181396
data/processed/wikimedia_commons/images/DE/ns6/1468/File:BY Monheim Zum Lamm.jpeg,3.1939616
data/processed/wikimedia_commons/images/DE/ns6/1064/File:Landappbw 875292 1818 Zangentor Erkenbrechtsweiler.jpeg,3.781489
data/processed/wikimedia_commons/images/UK/ns6/1562/File:Seeding Rosebay Willowherb at Barrow Haven - geograph.org.uk - 1375642.jpeg,3.7156892
data/processed/wikimedia_commons/images/CY/ns6/31/File:Chypre Peristerona Saints Barnabe Hilarion 16062014 - panoramio.jpeg,3.6294122
data/processed/wikimedia_commons/images/PL/ns6/49/File:Čučoriedkova cesta na Veľkú Raču - panoramio.jpeg,3.748468
"data/processed/wikimedia_commons/images/CZ/ns6/922/File:Kaple Narození Panny Marie, Borovy, 40.jpeg",3.4385297
data/processed/wikimedia_commons/images/BE/ns6/103/File:50 Baignoire taillée dans le rocher.jpeg,3.4219203
"data/processed/wikimedia_commons/images/UK/ns6/1005/File:River Nene, navigation channel from the foot of Doddington Lock - geograph.org.uk - 4132860.jpeg",3.8357472
"data/processed/wikimedia_commons/images/DE/ns6/1960/File:Liščí (Chudenín), cesta III.jpeg",3.5720122
data/processed/wikimedia_commons/images/UK/ns6/591/File:Grand Union Canal - geograph.org.uk - 3079300.jpeg,3.7926273
"data/processed/wikimedia_commons/images/CZ/ns6/848/File:Plandry, parkway 3.jpeg",3.8447576
