pageid,ns,title,index,coordinates,thumbnail.source,thumbnail.width,thumbnail.height,entityterms.label,query_lat,query_lon,radius
2734269,0,Q2855348,64,"[{'lat': 50.7911, 'lon': 5.4944, 'primary': True}]",,,,['Berg'],50.780411024272375,5.518021278359958,5000
2735236,0,Q2856530,65,"[{'lat': 50.771667, 'lon': 5.458611, 'primary': True}]",,,,['Wijkmolen'],50.780411024272375,5.518021278359958,5000
2813527,0,Q2941484,66,"[{'lat': 50.768219, 'lon': 5.521733, 'primary': True}]",,,,['Heilige Kruisvindingskerk'],50.780411024272375,5.518021278359958,5000
2842288,0,Q2972230,67,"[{'lat': 50.7989, 'lon': 5.4706, 'primary': True}]",,,,['Henis'],50.780411024272375,5.518021278359958,5000
2848192,0,Q2978497,68,"[{'lat': 50.7798, 'lon': 5.44863, 'primary': True}]",,,,['Beukenberg'],50.780411024272375,5.518021278359958,5000
2901996,0,Q3035620,69,"[{'lat': 50.784678, 'lon': 5.560858, 'primary': True}]",,,,['Sint-Stefanuskerk'],50.780411024272375,5.518021278359958,5000
2959242,0,Q3096549,70,"[{'lat': 50.75058, 'lon': 5.53548, 'primary': True}]",,,,['Glons railway station'],50.780411024272375,5.518021278359958,5000
2962628,0,Q3100214,71,"[{'lat': 50.7508, 'lon': 5.5464, 'primary': True}]",,,,['Glons'],50.780411024272375,5.518021278359958,5000
3069515,0,Q3214834,72,"[{'lat': 50.752369, 'lon': 5.497319, 'primary': True}]",,,,['Sint-Medarduskerk'],50.780411024272375,5.518021278359958,5000
3736063,0,Q3916490,73,"[{'lat': 50.7667, 'lon': 5.4556, 'primary': True}]",,,,,50.780411024272375,5.518021278359958,5000
4221509,0,Q4420080,74,"[{'lat': 50.799092, 'lon': 5.470494, 'primary': True}]",,,,['Sint-Hubertuskerk'],50.780411024272375,5.518021278359958,5000
4691520,0,Q4910752,75,"[{'lat': 50.78376, 'lon': 5.45999, 'primary': True}]",,,,['Gallo-Roman temple complex Tongeren'],50.780411024272375,5.518021278359958,5000
5405106,0,Q5644002,76,"[{'lat': 50.754, 'lon': 5.461, 'primary': False}, {'lat': 50.755, 'lon': 5.46028, 'primary': False}]",,,,['Hamal Castle'],50.780411024272375,5.518021278359958,5000
15519311,0,Q13860476,77,"[{'lat': 50.76028, 'lon': 5.52639, 'primary': True}]",,,,['Sluizermolen'],50.780411024272375,5.518021278359958,5000
15917602,0,Q14250183,78,"[{'lat': 50.777976, 'lon': 5.46029091, 'primary': True}]",,,,['R72 road'],50.780411024272375,5.518021278359958,5000
16013941,0,Q14345185,79,"[{'lat': 50.77917, 'lon': 5.46917, 'primary': True}]",,,,['Sint-Catharinakerk'],50.780411024272375,5.518021278359958,5000
17368039,0,Q15734132,80,"[{'lat': 50.81420556, 'lon': 5.48591389, 'primary': True}]",,,,['Wijngaardbos'],50.780411024272375,5.518021278359958,5000
17500624,0,Q15874267,81,"[{'lat': 50.7775, 'lon': 5.57721, 'primary': True}]",,,,['Groeve De Coolen'],50.780411024272375,5.518021278359958,5000
17501018,0,Q15874656,82,"[{'lat': 50.7906, 'lon': 5.55794, 'primary': True}]",,,,,50.780411024272375,5.518021278359958,5000
17501850,0,Q15875482,83,"[{'lat': 50.7642, 'lon': 5.56981111, 'primary': True}]",,,,['Galgeboom'],50.780411024272375,5.518021278359958,5000
17502297,0,Q15875927,84,"[{'lat': 50.8074, 'lon': 5.54889, 'primary': True}]",,,,['Grootbos'],50.780411024272375,5.518021278359958,5000
17502750,0,Q15876380,85,"[{'lat': 50.789228, 'lon': 5.56258231, 'primary': True}]",,,,['Hoeve De Lexhy'],50.780411024272375,5.518021278359958,5000
17502751,0,Q15876381,86,"[{'lat': 50.78415, 'lon': 5.56105614, 'primary': True}]",,,,['Hoeve Henrotte'],50.780411024272375,5.518021278359958,5000
17502759,0,Q15876389,87,"[{'lat': 50.78423056, 'lon': 5.56266667, 'primary': True}]",,,,['Hof van Eggertingen'],50.780411024272375,5.518021278359958,5000
17503724,0,Q15877358,88,"[{'lat': 50.805287, 'lon': 5.53578973, 'primary': True}]",,,,['Kasteelhoeve'],50.780411024272375,5.518021278359958,5000
17505819,0,Q15879461,89,"[{'lat': 50.8215, 'lon': 5.5255, 'primary': True}]",,,,['Molenbeemd'],50.780411024272375,5.518021278359958,5000
17505863,0,Q15879505,90,"[{'lat': 50.7868, 'lon': 5.5623, 'primary': True}]",,,,,50.780411024272375,5.518021278359958,5000
17508316,0,Q15881979,91,"[{'lat': 50.8002, 'lon': 5.54708, 'primary': True}]",,,,['Sint-Apolloniakapel'],50.780411024272375,5.518021278359958,5000
17509290,0,Q15882952,92,"[{'lat': 50.79316, 'lon': 5.5594, 'primary': True}]",,,,['Tolhuis'],50.780411024272375,5.518021278359958,5000
17510213,0,Q15883874,93,"[{'lat': 50.8079, 'lon': 5.55376, 'primary': True}]",,,,,50.780411024272375,5.518021278359958,5000
17510221,0,Q15883882,94,"[{'lat': 50.7806, 'lon': 5.45861, 'primary': True}]",,,,"['Water tower, Tongeren']",50.780411024272375,5.518021278359958,5000
17567134,0,Q15943265,95,"[{'lat': 50.7779, 'lon': 5.5046, 'primary': True}]",,,,['De Kevie'],50.780411024272375,5.518021278359958,5000
17567328,0,Q15943456,96,"[{'lat': 50.7765, 'lon': 5.52072, 'primary': True}]",,,,,50.780411024272375,5.518021278359958,5000
17609584,0,Q15991772,97,"[{'lat': 50.7839, 'lon': 5.45639, 'primary': True}]",,,,['Broek'],50.780411024272375,5.518021278359958,5000
17685714,0,Q16068715,98,"[{'lat': 50.7793, 'lon': 5.49649, 'primary': True}]",,,,['Landschapspark van de Oostelijke Jeker'],50.780411024272375,5.518021278359958,5000
17685951,0,Q16068933,99,"[{'lat': 50.7692, 'lon': 5.51498, 'primary': True}]",,,,['Chocoladefabriek Nerem'],50.780411024272375,5.518021278359958,5000
17686843,0,Q16069722,100,"[{'lat': 50.7815, 'lon': 5.49176, 'primary': True}]",,,,['Het Hardel'],50.780411024272375,5.518021278359958,5000
17687156,0,Q16070009,101,"[{'lat': 50.8084, 'lon': 5.47036, 'primary': True}]",,,,,50.780411024272375,5.518021278359958,5000
17687501,0,Q16070312,102,"[{'lat': 50.7775, 'lon': 5.48549, 'primary': True}]",,,,['De Beemden'],50.780411024272375,5.518021278359958,5000
17687568,0,Q16070371,103,"[{'lat': 50.777, 'lon': 5.51203, 'primary': True}]",,,,['De Meersen'],50.780411024272375,5.518021278359958,5000
17931351,0,Q16303657,104,"[{'lat': 50.78315392, 'lon': 5.51826318, 'primary': True}]",,,,['Eburons Dôme'],50.780411024272375,5.518021278359958,5000
18089034,0,Q16465944,105,"[{'lat': 50.7898, 'lon': 5.50519, 'primary': True}]",,,,['Galgenberg'],50.780411024272375,5.518021278359958,5000
20185762,0,Q18655225,106,"[{'lat': 50.8186, 'lon': 5.54028, 'primary': True}]",,,,['Klein-Membruggen'],50.780411024272375,5.518021278359958,5000
23056131,0,Q21004613,107,"[{'lat': 50.775519, 'lon': 5.462404, 'primary': True}]",,,,['De Velinx'],50.780411024272375,5.518021278359958,5000
23807016,0,Q21768804,108,"[{'lat': 50.775032, 'lon': 5.50917149, 'primary': True}]",,,,['Ezelsbeek'],50.780411024272375,5.518021278359958,5000
23807349,0,Q21769138,109,"[{'lat': 50.80722222, 'lon': 5.54888889, 'primary': True}]",,,,,50.780411024272375,5.518021278359958,5000
30406072,0,Q28747073,110,"[{'lat': 50.7984681, 'lon': 5.5110557, 'primary': True}]",,,,['Bij-kerk van de Sint-Stephanuskerk'],50.780411024272375,5.518021278359958,5000
30449613,0,Q28790806,111,"[{'lat': 50.782258, 'lon': 5.46657801, 'primary': True}]",,,,['Maastrichterstraat'],50.780411024272375,5.518021278359958,5000
30637637,0,Q28977667,112,"[{'lat': 50.78099, 'lon': 5.46486, 'primary': True}]",,,,,50.780411024272375,5.518021278359958,5000
33087785,0,Q31558934,113,"[{'lat': 50.78065, 'lon': 5.46227, 'primary': True}]",,,,['Tongeren'],50.780411024272375,5.518021278359958,5000
34561401,0,Q33100131,114,"[{'lat': 50.780754, 'lon': 5.462987, 'primary': True}]",,,,['Casque'],50.780411024272375,5.518021278359958,5000
34561922,0,Q33100619,115,"[{'lat': 50.78242, 'lon': 5.468507, 'primary': True}]",,,,['Gasthuiskapel'],50.780411024272375,5.518021278359958,5000
34561956,0,Q33100653,116,"[{'lat': 50.780178, 'lon': 5.459556, 'primary': True}]",,,,['Theatre Casino'],50.780411024272375,5.518021278359958,5000
42846039,0,Q41529998,117,"[{'lat': 50.74688889, 'lon': 5.55605556, 'primary': True}]",,,,['Former Saint-Victor church'],50.780411024272375,5.518021278359958,5000
43403399,0,Q42108546,118,"[{'lat': 50.754654, 'lon': 5.53609, 'primary': True}]",,,,"[""Moulin d'Oborne""]",50.780411024272375,5.518021278359958,5000
43403606,0,Q42108773,119,"[{'lat': 50.747361, 'lon': 5.553467, 'primary': True}]",,,,['Ferme de Brus'],50.780411024272375,5.518021278359958,5000
43457731,0,Q42168791,120,"[{'lat': 50.753572, 'lon': 5.540853, 'primary': True}]",,,,['Ferme Saint-Laurent'],50.780411024272375,5.518021278359958,5000
43458954,0,Q42170067,121,"[{'lat': 50.748003, 'lon': 5.55294514, 'primary': True}]",,,,['Moulin Stockis'],50.780411024272375,5.518021278359958,5000
43459195,0,Q42170313,122,"[{'lat': 50.783611, 'lon': 5.501389, 'primary': True}]",,,,['Onze-Lieve-Vrouwekapel'],50.780411024272375,5.518021278359958,5000
43543532,0,Q42259953,123,"[{'lat': 50.7512, 'lon': 5.54648, 'primary': True}]",,,,['Sint-Victorkerk'],50.780411024272375,5.518021278359958,5000
47975448,0,Q46861274,124,"[{'lat': 50.77944, 'lon': 5.46306, 'primary': True}]",,,,['Siege of the Atuatuci'],50.780411024272375,5.518021278359958,5000
48803994,0,Q47766421,125,"[{'lat': 50.781728, 'lon': 5.4639, 'primary': True}]",,,,['City Archives Tongeren'],50.780411024272375,5.518021278359958,5000
55196422,0,Q55129811,126,"[{'lat': 50.780812, 'lon': 5.465145, 'primary': True}]",,,,['Teseum'],50.780411024272375,5.518021278359958,5000
55382494,0,Q55349934,127,"[{'lat': 50.775519, 'lon': 5.462404, 'primary': True}]",,,,,50.780411024272375,5.518021278359958,5000
55382495,0,Q55349935,128,"[{'lat': 50.775519, 'lon': 5.462404, 'primary': True}]",,,,,50.780411024272375,5.518021278359958,5000
55382496,0,Q55349936,129,"[{'lat': 50.775519, 'lon': 5.462404, 'primary': True}]",,,,,50.780411024272375,5.518021278359958,5000
55382497,0,Q55349937,130,"[{'lat': 50.775519, 'lon': 5.462404, 'primary': True}]",,,,,50.780411024272375,5.518021278359958,5000
55382498,0,Q55349939,131,"[{'lat': 50.775519, 'lon': 5.462404, 'primary': True}]",,,,,50.780411024272375,5.518021278359958,5000
55382499,0,Q55349940,132,"[{'lat': 50.775519, 'lon': 5.462404, 'primary': True}]",,,,,50.780411024272375,5.518021278359958,5000
